id,es-419,en-GB,fr-CA,ko,ja,ru,nl,it,de,zh,zh-Hant,fr,es,en
Npc_UMiiVillage010,Harunie,Ruli,Lespe,룰리,ハルリ,Рули,Ruli,Harulie,Ruli,哈鲁丽,哈魯麗,Lespe,Harunie,Ruli
Npc_NewsPaper003,Hatan,Atin,Nitor,아타카모,アタカモ,Лиан,Atin,Hatan,Atag,阿塔卡莫,阿塔卡莫,Nitor,Hatan,Atin
Npc_SouthernVillage009,Hauke,Zuta,Edera,키즈타,キヅタ,Зута,Zuta,Kizuta,Zuta,基兹塔,基茲塔,Edera,Hauke,Zuta
Npc_oasis036,Hayba,Reeza,Aubash,쉐바,シェバ,Лиза,Reeza,Sheyba,Reesa,谢巴,謝巴,Aubash,Hayba,Reeza
Npc_Zora002,Heran,Cleff,Klefah,헤온,ヘオン,Клефф,Cleff,Heon,Cleff,和恩,和恩,Klefah,Heran,Cleff
Npc_NorthHatelHatago006,Herron,Lawdon,Galsen,루산,ルーサン,Лоудон,Lawdon,Luson,Luson,卢桑,盧桑,Galsen,Herron,Lawdon
Npc_VolcanicRoad_AncientAssistant,Hibinia,Bissi,Hybis,비스카,ビスカ,Гибисса,Bissi,Bisk,Bisca,比斯卡,比斯卡,Hybis,Hibinia,Bissi
Npc_BaseCamp_Zora003,Hieta,Tie,Sailion,이터,イータ,Лиган,Tie,Legat,Lita,伊塔,伊塔,Sailion,Hieta,Tie
Npc_SouthHateru007,Hinagan,Hino,Tabaga,히나바,ヒナバガン,Хино,Hino,Hinabagan,Hinagan,西纳巴冈,西納巴岡,Tabaga,Hinagan,Hino
Npc_BaseCamp_Gerudo002,Hirube,Jirba,Tregna,지르버,ジルバ,Джитта,Jirba,Jiruba,Jiruba,积尔巴,積爾巴,Tregna,Hirube,Jirba
Npc_Zora_Attendant001,Hiume,Chroma,Hifumi,크로마,ヒフミ,Домира,Chroma,Chroma,Hifumi,希富弥,希富彌,Hifumi,Hiume,Chroma
Npc_Road_014,Horak,Spinch,Narep,스핀치,ホレッソン,Спинч,Spinch,Inacho,Sonke,霍莱颂,霍雷頌,Narep,Horak,Spinch
Npc_TamourHatago004,Hozlar,Hoz,Hoz,호스타,ホスタ,Хоз,Hoz,Hosta,Holm,霍司塔,霍司塔,Hoz,Hozlar,Hoz
Npc_NewsPaper007,Hysta,Chrisa,Chrysa,오키쿠,オキク,Хриза,Chrisa,Krisa,Krysta,欧奇克,歐奇克,Chrysa,Hysta,Chrisa
Npc_HyruleDepthHatago005,Imbren,Embry,Ibreauvor,인브리,インブリー,Имбри,Embry,Imbri,Imbri,英布利,英布利,Ibreauvor,Imbren,Embry
Npc_NorthHatelHatago002,Imiba,Ami,Triere,아미브,アミヴィ,Ами,Ami,Amivi,Amivi,阿弥比,阿彌比,Triere,Imiba,Ami
Npc_Wanderer,Impa,Impa,Impa,임파,インパ,Импа,Impa,Impa,Impa,英帕,英帕,Impa,Impa,Impa
Npc_GerudoGate_AncientAssistant001,Inare,Nenea,Manéone,네네아,ネネア,Мона,Nenea,Nemone,Nenea,聂聂亚,聶聶亞,Manéone,Inare,Nenea
Npc_OasisHighMountain_001,Ineli,Frita,Fauvitt,프리드,フリット,Фрита,Frita,Flyt,Frita,弗莉忒,弗莉蒂,Fauvitt,Ineli,Frita
TwnObj_AncientDoctorDiary_A_01,Instrucciones de la tableta,Purah Pad Manual,Manuel de la tablette,프루아패드 사용 설명서,プルアパッド取扱説明書,Инструкция к Пураншету,Purah-tablet-handleiding,Manuale della tavoletta,PurahPad-Anleitung,普尔亚平板使用说明书,普爾亞平板使用說明書,Manuel de la tablette,Instrucciones de la tableta,Purah Pad Manual
Npc_Assassin_001,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_008,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_011,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_012,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_014,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_015,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_016,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_021,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_023,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Umii_Minus_Scholar_A,Investigador,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatore,Forscher,调查员,調查員,Archéologue,Investigador,Researcher
Npc_Assassin_009,Investigadora,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatrice,Forscherin,调查员,調查員,Archéologue,Investigadora,Researcher
Npc_Assassin_013,Investigadora,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatrice,Forscherin,调查员,調查員,Archéologue,Investigadora,Researcher
Npc_Assassin_017,Investigadora,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatrice,Forscherin,调查员,調查員,Archéologue,Investigadora,Researcher
Npc_Assassin_018,Investigadora,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatrice,Forscherin,调查员,調查員,Archéologue,Investigadora,Researcher
Npc_Assassin_019,Investigadora,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatrice,Forscherin,调查员,調查員,Archéologue,Investigadora,Researcher
Npc_Assassin_020,Investigadora,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatrice,Forscherin,调查员,調查員,Archéologue,Investigadora,Researcher
Npc_Assassin_022,Investigadora,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatrice,Forscherin,调查员,調查員,Archéologue,Investigadora,Researcher
Npc_Umii_Minus_Scholar_C,Investigadora,Researcher,Archéologue,조사원,調査員,Исследователь,Onderzoeker,Ricercatrice,Forscherin,调查员,調查員,Archéologue,Investigadora,Researcher
Npc_SouthernVillage008,Iokua,Kinov,Romba,키노,キノ,Кинов,Kinov,Kinoh,Kinov,基诺,基諾,Romba,Hokue,Kinov
Npc_Goron_Cafe002,Irton,Gomo,Ountone,이톤,イートン,Едон,Gomo,Gurmot,Iston,伊顿,伊頓,Ountone,Irton,Gomo
Npc_Kakariko014,Itrea,Trissa,Citra,시트라,シトラ,Трисса,Trissa,Sidra,Zitra,西陀拉,西陀拉,Citra,Itrea,Trissa
Npc_HatenoVillage003,Ivena,Ivee,Lirriz,아이비,アイビー,Иви,Ivee,Ivy,Effi,阿伊比,阿伊比,Lirriz,Ivena,Ivee
Npc_NorthHatelHatago001,Izro,Izra,Elos,이즈라,イッソー,Изра,Izra,Issow,Isra,伊琐,伊瑣,Elos,Izron,Izra
Npc_Zora035,Jaht,Jiahto,Jitato,지아트,ジアート,Джиато,Jiahto,Jatt,Jiato,基奥托,基奧托,Jitato,Jaht,Jiahto
Npc_TamourPlainHatago_002,Jana,Jana,Jun,준,ジュン,Яна,Jana,Jun,Jana,茱英,茱英,Jun,Jana,Jana
Npc_BaseCampSoldier_Hylia004,Jasse,Jasz,Jass,자스,ジャス,Жасс,Jasz,Jass,Jass,贾斯,賈斯,Jass,Jasse,Jasz
Npc_Road_020,Jelor,Teli,Bérice,베리스,ベリス,Тэли,Teli,Belis,Belis,贝黎斯,貝黎斯,Bérice,Jelor,Teli
Npc_Goron013,Jengoro,Jengo,Tonjaga,톤자가,トンジャガ,Дженго,Jengo,Tonjaga,Jengo,顿嘉盖,頓嘉蓋,Tonjaga,Jengoro,Jengo
Npc_Road_025,Jenso,Endai,Bok,겐사,ゲンサイ,Эндай,Endai,Ghensai,Gennet,庚赛,庚賽,Bok,Jenso,Endai
Npc_FarthestIsland002,Jiogi,Mimo,Érab,미몬지,ミモジ,Мимио,Mimo,Mimogi,Mimo,米沫基,米沫基,Érab,Jiogi,Mimo
Npc_Attacked_007,Jorame,Jora,Jolaine,조럼,ジョラム,Йора,Jora,Joran,Jora,玖拉姆,佐拉姆,Jolaine,Jorame,Jora
Npc_NewsPaper013,Jorie,Onyn,Cambole,키와케,キギワケ,Лука,Onyn,Cambole,Kigiwake,琪吉瓦凯,琪吉瓦凱,Cambole,Jorie,Onyn
Npc_BaseCamp_Assistant,Josha,Josha,Josha,조슈아,ジョシュア,Джоша,Josha,Josha,Josha,乔舒亚,喬舒亞,Josha,Josha,Josha
Npc_OasisHylia_001,Jul,Jules,Lhys,유리,ユーリ,Жюли,Jules,Yuri,Yuli,尤里,尤里,Lhys,Jul,Jules
Npc_Road_021,Jutt,Joute,Ephèdre,마오,マーオウ,Джут,Joute,Judd,Marcos,马奥,馬奧,Ephèdre,Jutt,Joute
Npc_CraftSignboard001,Kabalit,Addison,Boulieh,애디슨,カバンダ,Березда,Addison,Gomada,Birkda,卡邦达,卡邦達,Boulieh,Kabalit,Addison
Npc_Cannon13_01,Kaben,Elmerson,Zelkovieh,앨머슨,ケヤキダ,Бонсайда,Elmerson,Zelkoda,Kovda,凯亚奇达,凱亞奇達,Zelkovieh,Kaben,Elmerson
Npc_Cannon_03,Kaben,Elmerson,Zelkovieh,앨머슨,ケヤキダ,Бонсайда,Elmerson,Zelkoda,Kovda,凯亚奇达,凱亞奇達,Zelkovieh,Kaben,Elmerson
Npc_Zora034,Kada,Gaddison,Octavieh,가디슨,ジョアダ,Жоада,Gaddison,Gioada,Joada,茱阿达,茱阿達,Octavieh,Gya,Gaddison
Npc_Goron025,Kadagoro,Pelison,Mohrtieh,펠리슨,ププンダ,Пунда,Pelison,Popunda,Pupunda,普彭达,普彭達,Mohrtieh,Kadagoro,Pelison
Npc_HighMountain010,Kadali,Fyson,Pervieh,파이슨,ペーダ,Клювда,Fyson,Penda,Peda,培达,培達,Pervieh,Kadali,Fyson
Npc_Goron023,Kadunia,Greyson,Shantieh,그레이슨,グレーダ,Дробилда,Greyson,Bullda,Grada,格莱达,格雷達,Shantieh,Kadunia,Greyson
Npc_BaseCamp006,Kaemor,Anson,Pandanieh,앤슨,アナダ,Панда,Anson,Napada,Anada,阿纳达,阿納達,Pandanieh,Kaemor,Anson
Npc_oasis050,Kaenne,Rhondson,Kornuieh,론드슨,パウダ,Герда,Rhondson,Pauda,Pauda,帕伍达,帕伍達,Kornuieh,Kaenne,Rhondson
Npc_Cannon02_01,Kagiel,Sawson,Chênieh,사우슨,クヌギダ,Дубда,Sawson,Ciakuda,Haloda,库努基达,庫努基達,Chênieh,Kagiel,Sawson
Npc_Umii_Ichikara_Scholar_C,Kahelia,Fernison,Fougieh,퍼니슨,シイダ,Бренда,Fernison,Silda,Farnada,悉伊达,悉伊達,Fougieh,Kahelia,Fernison
Npc_SmallOasis004,Kaish,Kachoo,Cajou,카츄,カチュー,Кати,Kachoo,Kaciù,Kahu,卡秋,卡秋,Cajou,Naish,Kachoo
Npc_SouthernVillage001,Kaley,Chessica,Chala,치샤,チシャ,Чессика,Chessica,Tisha,Chexter,奇西亚,奇西亞,Chala,Kaley,Chessica
Npc_Goron036,Kambe,Sanson,Poncieh,샌슨,サニダ,Нажда,Sanson,Levida,Sanida,萨尼达,薩尼達,Poncieh,Kambe,Sanson
Npc_oasis011,Kamure,Makure,Millie,머큐어,マキュア,Макури,Makure,Makure,Maku,玛丘亚,瑪丘亞,Millie,Kamure,Makure
HorseAssociationCustum003,Kanae,Canni,Koral,케니,カンカン,Канни,Canni,Canca,Koral,康妮,康妮,Koral,Yanae,Canni
Npc_Zora005,Kaporen,Kapson,Klavieh,카프슨,カポーダ,Капода,Kapson,Kapoda,Kapoda,卡颇达,卡頗達,Klavieh,Kaporen,Kapson
Npc_HatenoVillage030,Karad,Karson,Frobasieh,카슨,カツラダ,Зубилда,Karson,Cercida,Torda,桂达,桂達,Frobasieh,Karad,Karson
Npc_oasis012,Karah,Cara,Kora,마카라,マッカラ,Кара,Cara,Makkara,Cara,玛卡拉,瑪卡拉,Kora,Karah,Cara
Npc_AncientAssistant003,Karanthe,Grantéson,Nadieh,그랜슨,グラネッダ,Гранда,Grantéson,Granteda,Gratianda,古拉内达,古拉內達,Nadieh,Karanthe,Grantéson
Npc_Goron037,Karek,Chipson,Gravionieh,칩슨,チプレッダ,Гравда,Chipson,Spargda,Kisda,奇布磊达,奇布磊達,Gravionieh,Karek,Chipson
Npc_UMiiVillage033,Kariele,Mattison,Tinieh,매티슨,ウィッダ,Ванда,Mattison,Parruda,Matilda,微达,微達,Tinieh,Kariele,Mattison
Npc_UMiiVillage033_Gerudo,Kariele,Mattison,Tinieh,매티슨,ウィッダ,Ванда,Mattison,Parruda,Matilda,微达,微達,Tinieh,Kariele,Mattison
Npc_HatenoVillage029,Karin,Karin,Koryl,쿠린,クーリン,Карин,Karin,Kurin,Karin,库灵,庫靈,Koryl,Karin,Karin
Npc_HatenoVillage032,Karud,Bolson,Sérasieh,볼슨,サクラダ,Стройда,Bolson,Cerada,Landa,樱达,櫻達,Sérasieh,Karud,Bolson
Npc_Cannon02_02,Katoeli,Billson,Piquieh,빌슨,ツクンダ,Шнобда,Billson,Gerida,Schnabuda,兹库恩达,茲庫恩達,Piquieh,Katoeli,Billson
Npc_Cannon09_02,Katoeli,Billson,Piquieh,빌슨,ツクンダ,Шнобда,Billson,Gerida,Schnabuda,兹库恩达,茲庫恩達,Piquieh,Katoeli,Billson
Npc_Goron035,Kaurol,Trucson,Chargieh,트럭슨,ホロルダ,Грузда,Trucson,Palada,Rhalada,荷洛尔达,荷洛爾達,Chargieh,Kaurol,Trucson
Npc_Zora020,Kayden,Kayden,Gama,커티,カーティ,Кейден,Kayden,Karty,Kayden,卡提,卡提,Gama,Kayden,Kayden
Npc_AncientAssistant004,Keline,Jerrin,Jérine,제린,ジェリン,Джеррин,Jerrin,Jerrin,Jerrin,洁琳,潔琳,Jérine,Zheline,Jerrin
Npc_TabantaBridgeHatago002,Keneo,Kenyo,Kann,켄,ケン,Кенио,Kenyo,Ken,Kenyo,肯,肯,Kann,Kenyo,Kenyo
Npc_SouthernVillage005,Keok,Mubs,Oriace,무베,ムベ,Мува,Mubs,Mube,Mubs,穆贝,穆貝,Oriace,Keok,Mubs
Npc_Zora012,Keyo,Keye,Neiro,안테,アンテ,Кай,Keye,Antem,Eton,昂特,昂特,Neiro,Keye,Keye
Npc_SouthernVillage007,Kiana,Kiana,Plati,키코,キキョウ,Киана,Kiana,Kikyo,Kiana,基丘乌,基丘烏,Plati,Kiana,Kiana
Npc_MamonoShop,Kilton,Kilton,Kilton,킬튼,キルトン,Килтон,Kilton,Kilton,Kilton,吉尔顿,吉爾頓,Kilton,Kilton,Kilton
Npc_GerudoGate_Soldier001,Kinaeh,Naia,Karna,일네,イルーネ,Мани,Naia,Ungula,Irune,伊鲁聂,伊魯聶,Karna,Kinaeh,Naia
Npc_TamourHatago003,Kiney,Khini,Bakhini,바키니,バッキニー,Кини,Khini,Bacchinì,Bachini,巴基尼,巴基尼,Bakhini,Khiney,Khini
Npc_DeathWestHatago_002,Kish,Kish,Kilou,키슈,キッシュ,Киш,Kish,Kisshu,Kish,基叙,基敘,Kilou,Kish,Kish
KohgaNoTitle,Kogg,Kohga,Kohga,코가,コーガ,Кога,Kohga,Koga,Koga,可盖,可蓋,Kohga,Kogg,Kohga
Npc_Kakariko003,Koko,Koko,Coconoa,코코나,ココナ,Коко,Koko,Coco,Koko,珂珂娜,珂珂娜,Coconoa,Koko,Koko
Npc_Zora008,Koldah,Kodah,Kodah,코다,コダー,Кота,Kodah,Kodah,Kodar,珂答,珂答,Kodah,Koldah,Kodah
KorokCarryPassenger_Pair,Kolog,Korok,Korogu,코로그,コログ,Корок,Korok,Korogu,Krog,克洛格,克洛格,Korogu,Kolog,Korok
KorokCarry_Destination,Kolog,Korok,Korogu,코로그,コログ,Корок,Korok,Korogu,Krog,克洛格,克洛格,Korogu,Kolog,Korok
Npc_HiddenKorokGround,Kolog,Korok,Korogu,코로그,コログ,Корок,Korok,Korogu,Krog,克洛格,克洛格,Korogu,Kolog,Korok
Npc_NushiShop,Koltin,Koltin,Koltin,콜텐,コルテン,Колтин,Koltin,Koltin,Koltin,柯尔天,柯爾天,Koltin,Koltin,Koltin
Npc_oasis008,Komane,Pritana,Pavah,프레스타,プレスタ,Притана,Pritana,Prestha,Pritana,普莱丝塔,普雷絲塔,Pavah,Komane,Pritana
Npc_SmallOasis012,Konora,Konora,Cottera,코롱,コロン,Конора,Konora,Koron,Konora,珂隆,珂隆,Cottera,Konora,Konora
Npc_BaseCamp_Gerudo001,Kooren,Kora,Palgane,코르기,コルギ,Кора,Kora,Korugi,Korugi,科尔奇,科爾奇,Palgane,Kooren,Kora
Npc_Goron_Cafe03,Korogan,Barin,Digon,코간코,コガンコ,Капо,Barin,Hargin,Daik,柯刚克,柯剛克,Digon,Korogan,Barin
Npc_HighMountain032,Kotoli,Kotts,Kuhis,코츠,コッツ,Коттс,Kotts,Kotts,Kan,珂茨,珂茨,Kuhis,Kotoli,Kotts
Npc_oasis029,Kotta,Kohm,Rucombe,코움,コーム,Кооми,Kohm,Kohm,Kohmi,珂姆,珂姆,Rucombe,Haia,Kohm
Npc_SouthernVillageGambler,Kounar,Cloyne,Kabara,코한,チョウハン,Клойн,Cloyne,Cho Han,Dohann,丁半,丁半,Kabara,Kounar,Cloyne
Npc_MiniGame_Crosscountry,Krosban,Konba,Bouhlo,크로칸바,クロカンバ,Конба,Konba,Croquembou,Kordt,克罗康巴,克羅康巴,Bouhlo,Krosban,Konba
Npc_HighMountain035,Kumeli,Kheel,Quill,키르,キール,Кира,Kheel,Quill,Kihl,奇尔,奇爾,Quill,Kumeli,Kheel
Npc_kokiri012,Kuoy,Kula,Almus,카랏세,カラッセ,Кула,Kula,Pinoll,Fagus,卡拉塞,卡拉塞,Almus,Kuoy,Kula
Npc_Road_011,Kyra,Kyra,Zinnia,포드머,ポドマ,Кайра,Kyra,Podoma,Kyra,珀多玛,珀多瑪,Zinnia,Kyra,Kyra
Npc_Road_026,Laek,Spoone,Dianel,오사지,オサジ,Спун,Spoone,Osagi,Lofella,奥萨基,奧薩基,Dianel,Laek,Spoone
Npc_Zora015,Lafra,Laflat,Mébol,플라라트,フララット,Лямоль,Laflat,Flatte,Amol,福拉拉拖,福拉拉托,Mébol,Falgra,Laflat
Npc_Zora007,Larita,Laruta,Narutel,라루타,ルラチュ,Ларута,Laruta,Lairta,Laruta,鲁拉曲,魯拉曲,Narutel,Lairta,Laruta
Npc_oasis023,Lash,Lashley,Lammech,러쉬,ラッシュ,Лаша,Lashley,Lash,Augissa,拉绣,拉繡,Lammech,Lash,Lashley
Npc_Kakariko016,Lasli,Lasli,Amboise,라즈리,ラズリ,Ласли,Lasli,Lasli,Himba,拉兹莉,拉茲莉,Amboise,Lasli,Lasli
Npc_oasis009,Layne,Laine,Lamenn,라이너,ライナ,Лайна,Laine,Raina,Laina,拉亦娜,拉亦娜,Lamenn,Layne,Laine
Npc_kokiri003,Layrel,Daz,Esamus,다지,ダズィー,Даз,Daz,Cecino,Sesamus,戴兹,戴茲,Esamus,Layrel,Daz
Npc_Road_018,Leborie,Brokka,Roblico,로브리코,ロブリッコ,Брокка,Brock,Robrik,Broccola,洛卜莉可,洛卜莉可,Roblico,Leborie,Brokka
Npc_oasis040,Leena,Leena,Inelle,린넬,リンネル,Лина,Leena,Rinnel,Line,玲奈尔,玲奈爾,Inelle,Leena,Leena
Npc_RitoHatago001,Leifin,Lester,Pistou,레스,レス,Лестер,Lester,Les,Leif,赖斯,賴斯,Pistou,Leif,Lester
Npc_Attacked_001,Lekia,Leekah,Areau,리키,リーキ,Лика,Leekah,Rikky,Porrah,莉基,莉基,Areau,Leekah,Leekah
Npc_AncientAssistant005,Lekto,Wortsworth,Lizron,리도우,リードウ,Чтеня,Wortsworth,Legenz,Rezian,里德乌,里德烏,Lizron,Lekto,Wortsworth
Npc_Kakariko006,Lemo,Olkin,Tiron,나킨,ナーキン,Олкин,Olkin,Narzucco,Narbis,纳金,納金,Tiron,Lemm,Olkin
Npc_RidgeRoad_AncientAssistant,Leshie,Lecia,Lycia,리샤,リーシャ,Лиша,Lecia,Lysha,Liescha,里夏,里夏,Lycia,Leshie,Lecia
Npc_Road_009,Lettuy,Letty,Slaeda,슬레타,スレッタ,Летти,Letty,Letta,Lasat,丝勒塔,絲勒塔,Slaeda,Lettuy,Letty
Npc_HatenoVillage020,Lilia,Amira,Amarylli,아마릴리,アマリリ,Амира,Amira,Amarilli,Amira,阿玛莉丽,阿瑪莉麗,Amarylli,Lilia,Amira
Npc_OasisStudent_B,Lissen,Risa,Licoh,리사,リッスン,Риса,Risa,Lissen,Risa,莉森,莉森,Licoh,Lissen,Risa
Npc_Kakariko011,Livo,Ollie,Olive,올리베,オリベー,Олли,Ollie,Olivé,Olivo,奥立贝,奧立貝,Olive,Livo,Ollie
Npc_Road_045,Loni,Lonni,Cibline,라니,ラニー,Лонни,Lonni,Lonny,Lani,拉妮,拉妮,Cibline,Norelia,Lonni
Npc_Kakariko010,Lora,Rola,Cherrola,세로라,セローラ,Рола,Rola,Cerola,Cerola,塞罗拉,塞羅拉,Cherrola,Lorah,Rola
Npc_HatenoVillage024,Lorelia,Ralera,Lorelo,로렐,ロレル,Ралера,Ralera,Lorel,Ralera,萝莱尔,羅雷爾,Lorelo,Lorelle,Ralera
Npc_HatenoVillage024_AssassinFake,Lorelia,Ralera,Lorelo,로렐,ロレル,Ралера,Ralera,Lorel,Ralera,萝莱尔,羅雷爾,Lorelo,Lorelle,Ralera
Npc_oasis027,Loteen,Rotana,Rhodoni,로틴,ロテイン,Ротана,Rotana,Lotein,Rotana,罗汀,羅汀,Rhodoni,Loteen,Rotana
Npc_HatenoRoad_AncientAssistant,Lucolda,Lourda,Cordieh,루코다,ルコダ,Кордаи,Lourda,Lucora,Lucorda,鲁可达,魯可達,Cordieh,Lucolda,Lourda
Npc_NewsPaper009,Lukk,Rugle,Quérot,코루크,コルック,Рукко,Rugle,Koruc,Kuralo,柯鲁库,柯魯庫,Quérot,Lukk,Rugle
Npc_Remains_Fancier001,Lune,Loone,Lune,류네,リュネ,Луни,Loone,Lune,Lune,柳奈,柳奈,Lune,Lune,Loone
Npc_Umii_Road_Scholar_A,Mabok,Kabok,Kabok,카보크,カボック,Сейб,Kabok,Kabok,Kabok,卡波克,卡波克,Kabok,Mabok,Kabok
Npc_KorokFly003,Madro,Mokka,Mattari,마타리,マッタリ,Матари,Mokka,Mattari,Mattius,马塔利,馬塔利,Mattari,Madro,Mokka
Npc_MercenarySoldier_Camper003,Maest,Budder,Maëzu,마에스트,マエスト,Маэст,Budder,Tolmes,Marest,玛埃斯特,瑪埃斯特,Maëzu,Maest,Budder
Npc_Road_007,Maety,Kairo,Charroh,채리오,チャリオ,Кайро,Kairo,Chario,Chari,恰里奥,恰里奧,Charroh,Goroma,Kairo
Npc_Road_029,Maeyne,Karsh,Zébaie,카샤,カーシャ,Карша,Karsh,Karsha,Karsha,咖夏,咖夏,Zébaie,Maeyne,Karsh
Npc_Challenge093Lady,Magda,Magda,Magda,오코바,オコバ,Окоба,Magda,Ocoba,Ocoba,奥可芭,奧可芭,Magda,Magda,Magda
Npc_Kokiri010,Magnol,Zooki,Glanis,쥬키,アズキ,Зуки,Zooki,Azuki,Azukius,阿兹基,阿茲基,Glanis,Magnoll,Zooki
Npc_TamourPlainHatago_001,Maifa,Kaifa,Kaifa,카이퍼,カイファ,Кайва,Kaifa,Kaifa,Kaifa,凯法雅,凱法雅,Kaifa,Maifa,Kaifa
Npc_OasisGoddess,Maiya,Muava,Malva,무아바,ムバキュ,Муава,Muava,Mubakyu,Muava,姆芭丘,姆芭丘,Malva,Maiya,Muava
Npc_RiverSideHatago003,Makber,Ember,Makem,매켄버,マッケンバー,Эмбер,Ember,Makemba,Ember,玛肯保,瑪肯保,Makem,Makber,Ember
HorseGod001,Malanya,Malanya,Marlon,마용,マーロン,Малания,Malanya,Ippan,Mahlon,马泷,馬瀧,Marlon,Malanya,Malanya
Npc_HatenoVillage022,Manzak,Manny,Hamel,매니,マンサク,Мэнни,Manny,Manzak,Mansa,万作,萬作,Hamel,Manzak,Manny
Npc_OasisStep_B,Maore,Bertri,Marantih,매트리,マトリー,Матри,Bertri,Mator,Matori,玛托莉,瑪托莉,Marantih,Maore,Bertri
Npc_Road_031,Mapio,Maypin,Poiron,머핀,マピン,Мейпин,Maypin,Mapio,Maupin,马平,馬平,Poiron,Mapio,Maypin
Npc_Assassin_002,Marcatendencias,Stylish Person,Fan de mode,멋쟁이,おしゃれな人,Стиляга,Trendsetter,Modaiola,Modekennerin,时尚者,時尚者,Fashionista,Marcatendencias,Stylish Person
Npc_Assassin_004,Marcatendencias,Stylish Person,Fan de mode,멋쟁이,おしゃれな人,Стиляга,Trendsetter,Modaiola,Modekennerin,时尚者,時尚者,Fashionista,Marcatendencias,Stylish Person
Npc_Assassin_010,Marcatendencias,Stylish Person,Dandy,멋쟁이,おしゃれな人,Стиляга,Trendsetter,Modaiolo,Modekenner,时尚者,時尚者,Dandy,Marcatendencias,Stylish Person
Npc_OasisSoldier_A,Maryen,Marta,Makma,마파,マーパ,Марта,Marta,Marpa,Marta,玛帕,瑪帕,Makma,Maryen,Marta
Npc_DeathEastHatago_002,Masatt,Kima,Mark,키마,マサーキィ,Масарк,Kima,Masaki,Masarki,麦萨奇,麥薩奇,Mark,Masatt,Kima
Npc_HatenoVillage001,Matik,Sayge,Soje,세지,セージ,Сейдж,Sayge,Serge,Balsai,瑟吉,瑟吉,Soje,Matik,Sayge
Npc_Road_040,Maubo,Baumar,Bambo,바우머,コノタケ,Бомар,Baumar,Ubbam,Bumbas,珂诺塔肯,珂諾塔肯,Bambo,Maubo,Baumar
Npc_MercenarySoldier_Hylia002A,Maxin,Mashmo,Massima,마시마,マッシマ,Масим,Mashmo,Maxin,Masim,马锡麻,馬錫麻,Massima,Maxin,Mashmo
Npc_DeathMt001,Mayro,Mayro,Mero,샨푸,サンフ,Мейро,Mayro,Sanf,Mero,桑伏,桑伏,Mero,Mayro,Mayro
Npc_HighMountain011,Mazett,Mazli,Nazuri,나즐리,ナズリー,Мазли,Mazli,Nasli,Masuli,纳兹力,納茲力,Nazuri,Mazlett,Mazli
Npc_Attacked_009,Meghyn,Meghyn,Uscade,메구,メグ,Мегин,Meghyn,Meg,Meg,玫古,玫古,Uscade,Meghyn,Meghyn
Npc_Goron030,Megoro,Drak,Forjann,드레장,ドリジャン,Драк,Drak,Dorigian,Drak,多立疆,多立疆,Forjann,Mugoro,Drak
Npc_Kakariko008,Melia,Mellie,Melo,메로,メロ,Мелли,Mellie,Mella,Melo,美洛,美洛,Melo,Melia,Mellie
TwnObj_HatenoVillage_ZeldaDiary_A_02,Memorándum,School Notes,Journal de classe,연락 수첩,連絡帖,Записная книжка,Lerarenboek,Registro,Korrespondenzbuch,联络簿,聯絡簿,Journal de classe,Memorándum,School Notes
